cls,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49
0,0.177826848849649,0.101356902825994,-0.733958032563282,0.07633568746348,0.294398096484613,1.303351875359794,-0.458387209724804,0.769788463288435,0.690133301381054,2.793536751708111,-0.03126874423263,-0.42417688638076,0.399162096387429,0.514246760759158,-0.742685410977385,-2.381397410437083,-1.420832531065767,1.610978927377743,-0.479855806002716,-0.714900003688172,1.469521010693688,-0.974114420888197,-1.195115920561223,2.324039261469253,1.829306758292005,1.164397038718615,-0.583484047217185,-0.741721116991372,-2.9226345956277,-1.19127897019077,-0.893390685461305,0.390448744992243,0.101946661595158,0.917088077653983,-1.546578811870892,-0.196520435507744,-0.681364858651651,2.379449736331141,0.34365288365767,-1.568862369291064,-0.388787111240762,1.176898886619467,0.775053062658657,0.906210096254131,0.168832445729346,0.651522055684518,0.466938579974491,0.233348335887146,1.701322062491043,1.084450438365031
0,-1.224388304806638,0.19810681427628,-1.014013887436608,0.33778099131552,-0.100336564841699,1.152915378229631,0.284231212349559,-1.281701918105265,0.882422442300236,0.855869999329017,0.640060442607786,0.232854354273326,-1.062289738949041,0.661326048965621,0.098621491948308,-1.816671431126321,-0.804276310163151,-1.241491848789256,1.375754395826477,-0.88886641561053,-0.063518816368376,0.052125654045876,1.531745229675216,-0.585046230280866,-0.476907999169011,0.353992067230154,1.41716258596106,-0.560719688675609,-1.509429656650062,-0.285955966357635,-1.568476130177145,0.042182705056357,-1.015974141616283,-2.010371530704185,0.019813891426495,0.632216305938921,0.214751878415346,0.328336776290703,-0.876094216242396,-0.793889760061583,-0.333972554799264,0.219799580397373,0.563201050590195,1.180492059443216,-0.767926386087819,-2.269388239278327,-1.374732636823383,-0.985230054359324,0.079816710173977,-0.95912666558792
0,2.055191317808421,0.637985727920636,1.448710730166049,-0.270007562158265,0.368409734801938,0.52310547112624,0.573970252572112,0.862643978116595,-0.588662956054167,-0.069136298772561,-1.75116605110739,0.121420434313536,1.193982100904566,-1.17142286447204,0.294970865594407,-0.137889519716898,0.025536518559996,-1.533811135215228,1.727328933878452,0.86957203455094,-0.548329857448436,-1.811340480962112,1.047196541075215,-1.279359081539654,-2.226441276581709,0.407661498514706,0.196064583043876,-2.225394590284104,0.902218192000384,1.137118310009089,-0.83390681251932,-1.399471395281359,0.576578517045268,-0.376354825319398,-1.485768888220869,1.662433778180299,-0.15209337505597,0.677224099105075,-0.55650622015252,-1.431489409624206,0.317328865071515,-0.125841387597951,-2.338472000980018,0.045608315555686,-0.701654685909727,0.257548231035532,-0.322108345013109,-0.561234475135689,-0.462134751730993,0.563683244390968
0,-0.093939011268033,0.001747463808238,-1.307614517019171,1.290150877659536,-1.349373626745835,-0.440238659740448,1.318848409811136,-0.44215666876547,1.355118994854115,1.321467194601701,1.216760678010825,0.764360936701675,-0.125796399696019,-0.635105406542674,0.791583383789974,1.30964378882323,-0.669414386565894,-0.276637580462164,-0.258238861677797,1.428905262994421,-2.110065908043727,0.966313603235863,1.667508705060207,-0.846597012131179,2.099932630472595,-1.788085291794049,-0.915675783545046,0.188974829732282,0.595288285192452,0.435987722689159,0.338489194169014,-0.840794396135594,0.317882072291584,-0.511957095996363,-0.589147466065656,-1.019422730480105,0.828562723949667,-0.774846584552235,-0.906213132329901,0.108158381337304,-0.514606248158242,0.139499594437163,0.030706444709235,-0.442134012954929,-1.415967823078424,-0.287255606572748,1.215407727542063,2.246399729417652,-0.34072527191214,-0.865313703513424
0,-0.37092799194218,-0.26779292518955,-0.414289370032058,-0.503796985582161,0.374381342092099,-0.564568093981334,0.043755929768613,-0.856497892529846,0.327137132659358,0.109374845621251,-1.529125379137071,-0.605034064033815,-1.60909055752059,-1.326433626213826,-0.086389206637587,0.782206917049328,-1.183284599729818,-1.007351766638005,1.34389905668834,1.386022756050875,-0.74946898965484,-0.179534638034682,0.627424668934938,0.356434702319424,0.564441569579982,1.968025952082582,1.051253160681603,-0.988617869217063,0.077252696525536,0.364446608491796,-0.318606729216468,1.382112517024594,-0.089988576713846,-1.155647108005386,2.094555242900672,-0.49753364824367,-0.112024593018964,0.517184992331192,0.699792380785247,0.108171634010462,0.760831833193889,0.311063600677469,-1.523217456362237,-0.052112847730327,0.558872694033543,-1.479414271223368,1.498523666921652,-0.889005650808237,-0.545013617796198,1.172463191859803
0,-0.489204387332679,0.407093496375513,1.2443131797847,0.906077113075326,-0.73122325439688,0.426513579067202,0.625569064395236,0.284611084735026,1.030028250116682,-0.505342486118095,-1.080593615268692,0.206153134580997,1.006434816186996,-0.584577103534841,-0.342728263487425,-1.638945465208422,-0.643169857642117,0.310326136740201,0.471229011257919,-0.391210614563138,-1.262421797047102,0.214769242728327,-0.912083046425918,1.094361463321079,0.419095414833703,0.382606282984395,0.679977557634861,0.042559575922811,1.17173800718307,-0.554471548232184,-0.541786531612817,0.293690347010141,-1.138146610582703,1.016797084727653,-0.277887230316513,-0.372373319418505,0.119407673435817,0.277936905712488,-1.270334515495888,-1.184901838733534,-1.825349141086363,-0.309974705536309,0.458673109295513,0.393347335708361,-0.351229858321802,-0.982340971671525,-1.496774121335328,1.362321485875567,1.88107774193072,-0.031739167823284
0,0.421787031437082,0.447892745207767,-0.854676333802442,-0.634721233158654,-0.405919976428093,0.994177681081656,-0.757907035613268,-0.235525790771791,0.630548124030021,-0.02882480097916,1.3765690982694,1.008369623719612,1.230707352582652,-0.311880238525372,-0.057752736004405,0.450170693502369,-1.095982469913113,0.759080267683227,1.187361176718788,-1.373990847830728,0.325442053218021,1.583047113214311,-0.240025660746532,-0.492347640598821,1.030388678283051,0.700532060295765,-2.122469241202265,-0.2529250458014,1.26576588208691,-0.254326462132103,-1.221756560167105,-1.192082761113346,0.430963530036918,-0.490572034369086,-0.762051941486839,-0.790700505714999,0.526727561903255,-0.01169555913335,-0.815642222545836,1.468582931339183,0.382909614910126,1.465729367034122,0.681620799034879,-1.216699918004134,0.390686260626712,-0.380290247729923,0.508428240521217,-0.151231776225166,0.125859302103405,-1.12167369293876
0,0.653498320600863,-0.56541015728528,0.047381140944365,1.45904431176939,-0.088302862686069,-0.535647913194619,-0.662160370872003,0.203962239068637,0.537478456805494,0.418007161914924,-0.47071586425646,0.219855747390003,1.944991346554516,0.875938345938695,1.126275177002878,-1.071048836830193,0.243089237287123,-0.256217896644372,0.567457197899719,0.444872333573661,0.135955891179703,-0.914599671458013,-1.38922653657884,-1.638858810033928,-0.680685886461236,0.350195786670475,-0.216371772753832,0.260624461770358,-0.919238592172844,-1.6665811473048,0.497156253596838,-1.36437259582116,0.444196802145794,0.544207836530601,0.518942117183668,2.110359871984829,0.093330130233218,-0.557245388997238,1.060196164325741,0.333370984111424,-1.312561342937732,-0.095371874735041,0.492465650175844,0.831471314515584,0.202275356196427,-1.405423616559658,-0.183193294734643,1.263414668063301,0.1557867323433,-1.6697142668183
0,0.75196164284668,1.3802089557423,1.103955836695731,-0.926652097273739,-0.413513196393161,0.919104095726735,-0.5893881583324,-1.080493103164889,1.202940053897257,-2.379506517453053,-1.635439610973546,-1.274704803001083,-0.759913181765959,1.491073457135209,1.267592720843065,1.00670267357703,-0.463809768250224,1.676202237138044,-1.001915441255998,-0.731776348755963,1.398831946529964,-0.291495600905982,0.399819049806739,0.858977010826119,-0.294951489571836,0.467086000082959,1.014753257641067,1.778479572978615,-0.99838228208933,1.905391256392624,-1.285846861506503,-1.313963761978959,0.731467281648124,2.172961609528775,0.589229626678249,0.898824093828119,0.296502874544867,-0.530744462173449,-0.915989229053673,-2.006133330942573,0.317885280317992,0.472302993199636,-0.219640197551488,-1.022263497979605,1.504859276193561,0.205529002595225,-0.278386047211138,-2.240991575023152,0.424020805299756,-1.178821039263526
0,0.984696460724533,-0.258920236844253,0.817601478092553,-0.699782991556187,-0.744007606642914,-0.091821291451983,0.094253958256545,-0.915267163451246,-2.300028455921486,0.521269983755572,-1.670442415277967,-1.960354217995601,0.870902111570645,1.240883847658814,-0.011846528703382,1.14045382567793,1.678762910023679,1.836243997700221,1.560813227823793,0.101230577397346,0.596197770907463,1.87622459117348,0.365270651513669,-0.480441416782662,-0.190432390972259,-0.940896047157194,-1.419502448087038,-0.761530497874171,-1.592585341810397,-1.322099327292803,-0.298655126786761,0.097082230292776,-0.856999653973738,0.502385956502395,-1.349387869961011,-0.002416019090079,0.701751336352737,0.174932985411799,0.219175168402735,-1.620285685778621,1.688152414593743,0.746417631428964,-0.423638968812669,0.653742604401851,0.534499314336406,3.328238769874085,0.840207370834721,0.025099799631153,0.279155863446903,0.188677333260554
